country_code,year,value,co2_per_capita
COG,1988,1499.803,0.0006594862050782535
COG,1989,1507.137,0.0006468906936943676
COG,1990,3200.0,0.0013414744061355686
COG,1991,3190.0,0.001296592745299394
COG,1992,3130.0,0.0012346390002343052
COG,1993,2690.0,0.0010306460100685303
COG,1994,2060.0,0.0007672616172161588
COG,1995,2640.0,0.0009566144544806426
COG,1996,3170.0,0.0011183267292082953
COG,1997,3270.0,0.0011239231862088094
COG,1998,3880.0,0.0013001325934193855
COG,1999,3960.0,0.0012944685495627
COG,2000,4350.0,0.0013879892662163414
COG,2001,4240.0,0.0012988543063483895
COG,2002,2759.99999046326,0.0008130079356830775
COG,2003,3230.00001907349,0.0009162636626324844
COG,2004,3519.99998092651,0.0009629137016291815
COG,2005,4309.99994277954,0.0011384175633213848
COG,2006,4780.00020980835,0.0012205266347008754
COG,2007,4150.00009536743,0.0010255199510496925
COG,2008,4360.0001335144,0.0010437830924750614
COG,2009,4840.00015258789,0.0011236219908667853
COG,2010,5420.00007629395,0.0012213027822029485
COG,2011,5380.00011444092,0.0011790012506268472
COG,2012,5260.00022888184,0.0011218976819295308
COG,2013,5329.99992370605,0.0011072367590697753
COG,2014,5190.00005722046,0.0010508018037226285
COG,2015,5659.99984741211,0.0011176083038323126
COG,2016,5500.0,0.0010593335412965581
COG,2017,5409.99984741211,0.001017012619042573
COG,2018,6489.99977111816,0.0011914686456327881
COG,2019,7260.00022888184,0.0013023318032935574
COL,1970,28404.582,0.0013587293414373247
COL,1971,30326.09,0.0014149681527429092
COL,1972,31481.195,0.00143360631446276
COL,1973,33699.73,0.0014986625574700005
COL,1974,36479.316,0.0015851178352112583
COL,1975,35896.263,0.0015248580390973098
COL,1976,38089.129,0.001582575040681086
COL,1977,39354.244,0.001600096917603615
COL,1978,41682.789,0.0016592141436726302
COL,1979,44433.039,0.0017323429454012558
COL,1980,44356.032,0.0016945179389135816
COL,1981,44458.708,0.001657749386260672
COL,1982,45914.507,0.0016719753379187108
COL,1983,49449.495,0.0017595334166455713
COL,1984,48980.119,0.001703877123665647
COL,1985,48378.731,0.0016461625135076995
COL,1986,49101.13,0.0016349977335989876
COL,1987,50487.256,0.0016459389021397052
COL,1988,52445.434,0.0016746979870268038
COL,1989,53233.839,0.0016656982449556451
COL,1990,48730.0,0.0014947214065362177
COL,1991,50440.0,0.001516410216165058
COL,1992,52510.0,0.0015478652615214014
COL,1993,55880.0,0.0016157052751875121
COL,1994,56780.0,0.0016109222777437799
COL,1995,59310.0,0.0016517089213780984
COL,1996,58650.0,0.0016037894517643874
COL,1997,64190.0,0.0017241003094506237
COL,1998,64440.0,0.0017006054720237653
COL,1999,55400.0,0.0014369544980939967
COL,2000,58340.0,0.0014876909132150126
COL,2001,58940.0,0.001481826669306467
COL,2002,56770.0004577637,0.0014074510118237313
COL,2003,56110.0006103516,0.001372036065244048
COL,2004,56110.0006103516,0.0013534987602533222
COL,2005,57639.9993896484,0.0013718706836134366
COL,2006,57689.998626709,0.0013549976430863922
COL,2007,59180.0003051758,0.0013719457670160042
COL,2008,59779.9987792969,0.0013680912956793095
COL,2009,62009.9983215332,0.001401165566907575
COL,2010,63560.001373291,0.0014182400973616674
COL,2011,69099.9984741211,0.0015261668147215136
COL,2012,69699.9969482422,0.0015239117050382448
COL,2013,76860.0006103516,0.0016636983153994393
COL,2014,79199.9969482422,0.00169742150835972
COL,2015,80230.0033569336,0.001702683923747047
COL,2016,82680.0003051758,0.0017267479934861712
COL,2017,74989.9978637695,0.0015416051565801659
COL,2018,78589.9963378906,0.0015906881266128585
COL,2019,81040.0009155273,0.0016153570662145078
COM,1970,29.336,0.00012104757149753869
COM,1971,29.336,0.00011690038641363752
COM,1972,29.336,0.00011302795954788815
COM,1973,29.336,0.00010940386158039651
COM,1974,29.336,0.00010600494757206898
COM,1975,33.003,0.0001156622199169761
COM,1976,40.337,0.00013722999334551736
COM,1977,40.337,0.0001333300720016104
COM,1978,29.336,9.428777312309929e-05
COM,1979,22.002,6.881424750797781e-05
COM,1980,47.671,0.0001451932214127336
COM,1981,47.671,0.00014078558896136556
COM,1982,47.671,0.0001366376772712707
COM,1983,47.671,0.0001327271871753758
COM,1984,47.671,0.00012903430123720915
COM,1985,47.671,0.00012554134784915867
COM,1986,44.004,0.0001128300170306557
COM,1987,47.671,0.00011909362831226109
COM,1988,51.338,0.00012504359890179483
COM,1989,51.338,0.00012198938361120227
COM,1990,70.0,0.00016236816285062825
COM,1991,70.0,0.00015848474097593544
COM,1992,70.0,0.00015478274252023454
COM,1993,70.0,0.00015124974422587895
COM,1994,70.0,0.00014787443179249584
COM,1995,80.0,0.00016531026153116562
COM,1996,80.0,0.0001617787901534957
COM,1997,80.0,0.00015839504635332036
COM,1998,90.0,0.00017454369429874356
COM,1999,100.0,0.00019004394005938115
COM,2000,100.0,0.00018630369738317827
COM,2001,110.0,0.00020047947400018154
COM,2002,109.999999403954,0.0001962144163440795
COM,2003,140.000000596046,0.00024452534067802333
COM,2004,150.000005960464,0.00025664523957398257
COM,2005,150.000005960464,0.00025151285978571773
COM,2006,170.000001788139,0.0002794592853932535
COM,2007,109.999999403954,0.00017734950105773503
COM,2008,109.999999403954,0.000174003606942861
COM,2009,140.000000596046,0.0002173584314981647
COM,2010,170.000001788139,0.00025913686357227633
COM,2011,150.000005960464,0.0002235928052615022
COM,2012,159.999996423721,0.00023333791709696268
COM,2013,189.999997615814,0.00027121965139968474
COM,2014,170.000001788139,0.0002376367414749064
COM,2015,189.999997615814,0.00026019697954552355
COM,2016,219.999998807907,0.0002951411697892249
COM,2017,280.000001192093,0.0003681323609276055
COM,2018,300.000011920929,0.0003867045962687249
COM,2019,319.999992847443,0.000404563466966688
CPV,1970,36.67,0.00012765350098516338
CPV,1971,36.67,0.0001263353581901969
CPV,1972,51.338,0.0001750618230326772
CPV,1973,62.339,0.00021042444716283618
CPV,1974,66.006,0.00022057083890836718
CPV,1975,77.007,0.00025478084222228104
CPV,1976,73.34,0.00024026585839842854
CPV,1977,80.674,0.00026172259234939776
CPV,1978,209.019,0.0006715694275407115
CPV,1979,249.356,0.0007935289565066854
CPV,1980,121.011,0.0003814565904032985
CPV,1981,33.003,0.00010250432575522514
CPV,1982,36.67,0.00011224371732091664
CPV,1983,36.67,0.00011064086313752385
CPV,1984,84.341,0.00025089122741886737
CPV,1985,84.341,0.0002474079528070672
CPV,1986,58.672,0.00016975309534955445
CPV,1987,80.674,0.00023025747771676511
CPV,1988,73.34,0.00020653499943114169
CPV,1989,80.674,0.00022420025450900304
CPV,1990,100.0,0.00027430101244503693
CPV,1991,100.0,0.0002674284455079777
CPV,1992,110.0,0.00028698102742338524
CPV,1993,110.0,0.0002801338734314413
CPV,1994,110.0,0.0002736058414349681
CPV,1995,120.0,0.00029168195971386
CPV,1996,140.0,0.000332718754262959
CPV,1997,150.0,0.000348719942084592
CPV,1998,160.0,0.00036403895762905067
CPV,1999,190.0,0.0004232736339289016
CPV,2000,220.0,0.00048008624094655547
CPV,2001,240.0,0.0005166322209308808
CPV,2002,280.000001192093,0.0005946778060978538
CPV,2003,310.000002384186,0.0006497054474116595
CPV,2004,330.000013113022,0.0006826144984687137
CPV,2005,439.999997615814,0.0008984514935547621
CPV,2006,500.0,0.0010080084253376225
CPV,2007,460.00000834465,0.0009157441871539209
CPV,2008,479.999989271164,0.0009437304431938434
CPV,2009,509.999990463257,0.0009904529855521201
CPV,2010,540.000021457672,0.001036046793737811
CPV,2011,569.999992847443,0.0010807678549439688
CPV,2012,529.999971389771,0.0009932652329221546
CPV,2013,509.999990463257,0.0009448216555781474
CPV,2014,500.0,0.0009157925121873669
CPV,2015,500.0,0.0009055247878355422
CPV,2016,550.000011920929,0.0009852026363322106
CPV,2017,589.999973773956,0.0010454400980055057
CPV,2018,610.000014305115,0.0010693305049923971
CPV,2019,649.999976158142,0.0011274050606234203
CRI,1970,1250.447,0.000673842227475714
CRI,1971,1529.139,0.0007999439828546102
CRI,1972,1763.827,0.0008965185947756303
CRI,1973,2046.186,0.001011321820798992
CRI,1974,1906.84,0.0009171294623150329
CRI,1975,2038.852,0.0009549658079625293
CRI,1976,2086.523,0.000952375974993571
CRI,1977,2614.571,0.0011637273908306912
CRI,1978,2922.599,0.0012692704337365997
CRI,1979,2794.254,0.00118478789221225
CRI,1980,2464.224,0.0010206771892343257
CRI,1981,2251.538,0.0009047051912285058
CRI,1982,2086.523,0.0008140644916122825
CRI,1983,2104.858,0.0007980540574971337
CRI,1984,2002.182,0.0007382995505337066
CRI,1985,2266.206,0.0008133452584415483
CRI,1986,2607.237,0.0009114068612525794
CRI,1987,2757.584,0.000939529850756439
CRI,1988,2940.934,0.0009772288278672974
CRI,1989,2973.937,0.0009643560112041475
CRI,1990,2870.0,0.000908730237887845
CRI,1991,3060.0,0.0009443433064421804
CRI,1992,4150.0,0.0012490816240228193
CRI,1993,4180.0,0.0012277741306815763
CRI,1994,4850.0,0.0013910284116836061
CRI,1995,4810.0,0.0013478210553186673
CRI,1996,4530.0,0.0012408181511152161
CRI,1997,4490.0,0.0012028146398347028
CRI,1998,5020.0,0.0013158567288902635
CRI,1999,5030.0,0.0012907036747077762
CRI,2000,4950.0,0.001243970825240193
CRI,2001,5420.0,0.0013404232656029657
CRI,2002,5519.99998092651,0.0013437834195350544
CRI,2003,5800.00019073486,0.0013901836762708285
CRI,2004,5940.00005722046,0.0014021284066398146
CRI,2005,6269.99998092651,0.0014578945702556976
CRI,2006,6559.99994277954,0.001502853897303289
CRI,2007,7599.99990463257,0.0017158334390412959
CRI,2008,7519.99998092651,0.0016734762122090927
CRI,2009,7199.99980926514,0.0015796588312584788
CRI,2010,7110.0001335144,0.0015382112731011637
CRI,2011,7429.99982833862,0.0015886761021496564
CRI,2012,7449.99980926514,0.0015745707887448283
CRI,2013,7780.00020980835,0.0016255590125561579
CRI,2014,7829.99992370605,0.001617553351104946
CRI,2015,7539.99996185303,0.0015402711371272412
CRI,2016,8079.99992370605,0.0016353578463976469
CRI,2017,8260.00022888184,0.0016565099936246106
CRI,2018,8369.99988555908,0.001663367796690085
CRI,2019,8239.99977111816,0.0016228354881828346
CUB,1970,18672.364,0.002105200709476691
CUB,1971,19607.449,0.00218745659868987
CUB,1972,20799.224,0.0022963460833947866
CUB,1973,22398.036,0.002447477632928183
CUB,1974,22911.416,0.002478135671089366
CUB,1975,27066.127,0.002898067284292096
CUB,1976,27223.808,0.002885920549741636
CUB,1977,29402.006,0.0030860906923168945
CUB,1978,30689.123,0.003189735393858038
CUB,1979,31712.216,0.003264199079214332
CUB,1980,31400.521,0.0032011600036578255
CUB,1981,32749.977,0.0033111339926077035
CUB,1982,34554.141,0.003464900443028943
CUB,1983,30843.137,0.0030676322532463937
CUB,1984,32603.297,0.0032165409340099435
CUB,1985,32577.628,0.0031882919899292356
CUB,1986,33567.718,0.003259112240970344
CUB,1987,33952.753,0.003270534466321577
CUB,1988,35635.906,0.003405843703856579
CUB,1989,35738.582,0.0033891743938530726
CUB,1990,35620.0,0.0033519405872765528
CUB,1991,27420.0,0.0025687166602568973
CUB,1992,21770.0,0.0020303096790224955
CUB,1993,20150.0,0.0018708659954581315
CUB,1994,21720.0,0.0020077046312273646
CUB,1995,23180.0,0.0021332134758169008
CUB,1996,25200.0,0.0023089299533506358
CUB,1997,27450.0,0.0025040919096786
CUB,1998,27110.0,0.0024623139713166125
CUB,1999,28000.0,0.0025321309557720913
CUB,2000,28350.0,0.0025527222689495956
CUB,2001,27470.0,0.0024693791590655574
CUB,2002,26420.0000762939,0.002371055638686544
CUB,2003,25629.9991607666,0.002296352349517651
CUB,2004,25360.0006103516,0.0022684091289682687
CUB,2005,26319.9996948242,0.002350397861533006
CUB,2006,26780.0006866455,0.002387539934604008
CUB,2007,27680.0003051758,0.0024637230408956837
CUB,2008,26750.0,0.002377039986824356
CUB,2009,26979.9995422363,0.0023935511611221827
CUB,2010,28110.0006103516,0.002489722090012406
CUB,2011,27590.0001525879,0.0024415254354019362
CUB,2012,28690.0005340576,0.0025366466329696962
CUB,2013,28870.0008392334,0.0025503301806677346
CUB,2014,26690.0005340576,0.0023556931890580815
CUB,2015,29209.9990844727,0.002575861739490043
CUB,2016,27170.0000762939,0.0023976234280383025
CUB,2017,26239.9997711182,0.0023171582649060656
CUB,2018,26709.9990844727,0.0023602961001255402
CUB,2019,25909.9998474121,0.002291189336796991
CUW,2012,5999.212,0.03670212557691085
CUW,2013,5214.474,0.031508309606562604
CUW,2014,5881.868,0.03510858717296113
CUW,2015,6395.248,0.03771405656594249
CUW,2016,5390.49,0.031066384962239617
CYM,1970,36.67,0.003481439286053356
CYM,1971,44.004,0.003932545108447948
CYM,1972,55.005,0.004643182739059968
CYM,1973,58.672,0.004692596236133439
CYM,1974,55.005,0.004179774768613505
CYM,1975,55.005,0.003981109542937792
CYM,1976,66.006,0.004560567117154465
CYM,1977,69.673,0.004604987475132023
CYM,1978,91.675,0.005807140232855713
CYM,1979,91.675,0.00557521908619316
CYM,1980,161.348,0.009435555555555556
CYM,1981,154.014,0.00855980480972839
CYM,1982,161.348,0.008543530981604838
CYM,1983,168.682,0.008528726217381852
CYM,1984,183.35,0.008870000193509685
CYM,1985,190.684,0.008842905836251072
CYM,1986,201.685,0.008981261299774673
CYM,1987,216.353,0.009266089623065755
CYM,1988,223.687,0.009227402481684379
CYM,1989,256.69,0.010212737175891114
CYM,1990,249.356,0.009580666231221424
CYM,1991,271.358,0.009907156235282091
CYM,1992,311.695,0.010840358638342863
CYM,1993,333.697,0.011080278785906636
CYM,1994,366.7,0.011648887844113928
CYM,1995,363.033,0.011053756565425897
CYM,1996,385.035,0.011256490165353043
CYM,1997,407.037,0.01144368503768763
CYM,1998,429.039,0.011617061719168846
CYM,1999,429.039,0.011203554520314714
CYM,2000,465.709,0.011743128750819508
CYM,2001,465.709,0.011331229501017042
CYM,2002,484.044,0.011378240388141378
CYM,2003,484.044,0.01100530207262839
CYM,2004,462.042,0.010171669851445478
CYM,2005,473.043,0.010093521956215594
CYM,2006,484.044,0.010020038254850169
CYM,2007,572.052,0.011498717567317667
CYM,2008,583.053,0.011389800511029325
CYM,2009,557.384,0.010590130793959615
CYM,2010,557.384,0.010307800421644413
CYM,2011,586.72,0.01058270534293867
CYM,2012,535.382,0.009424279337004125
CYM,2013,535.382,0.009202766767165953
CYM,2014,546.383,0.009176183502509087
CYM,2015,557.384,0.009150793781090443
CYM,2016,546.383,0.008785563827563474
CYP,1970,1705.155,0.002660961854170698
CYP,1971,1884.838,0.0029237874507702785
CYP,1972,2405.552,0.003709360215115112
CYP,1973,2500.894,0.0038336049876686352
CYP,1974,1925.175,0.0029337645143377184
CYP,1975,1980.18,0.0029999750024808144
CYP,1976,2464.224,0.003711640206061654
CYP,1977,2669.576,0.003997747128839701
CYP,1978,2808.922,0.0041822935030159806
CYP,1979,3003.273,0.004446166525556028
CYP,1980,3208.625,0.004723240795669832
CYP,1981,3047.277,0.004414780390073486
CYP,1982,3102.282,0.004424489304605386
CYP,1983,3098.615,0.004351505149218717
CYP,1984,3182.956,0.004402451907769364
CYP,1985,3102.282,0.00422704038009929
CYP,1986,3545.989,0.004760798022852975
CYP,1987,4121.708,0.0054538119248993145
CYP,1988,4129.042,0.0053857158546609775
CYP,1989,4341.728,0.005583622166491102
CYP,1990,4590.0,0.005821179454660748
CYP,1991,5110.0,0.006351978939771431
CYP,1992,5480.0,0.006679282547546619
CYP,1993,5740.0,0.006862571974810296
CYP,1994,5980.0,0.007015528485157347
CYP,1995,5850.0,0.006736771313100372
CYP,1996,6210.0,0.007022168567778401
CYP,1997,6300.0,0.006997543862104401
CYP,1998,6610.0,0.0072138764862113465
CYP,1999,6870.0,0.007369162767643003
CYP,2000,7130.0,0.0075192172421029765
CYP,2001,6990.0,0.007233165273480391
CYP,2002,7170.00007629395,0.007282686541690841
CYP,2003,7829.99992370605,0.0078091362543752365
CYP,2004,7780.00020980835,0.007621349623241187
CYP,2005,7900.00009536743,0.007603746717628545
CYP,2006,8000.0,0.007567828555384776
CYP,2007,8310.0004196167,0.007728426294036286
CYP,2008,8489.99977111816,0.007764797217255886
CYP,2009,8279.99973297119,0.007449117025876226
CYP,2010,7900.00009536743,0.006993093740532705
CYP,2011,7630.00011444092,0.006685916598353704
CYP,2012,7099.99990463257,0.006159325535308351
CYP,2013,6429.99982833862,0.005522904704672
CYP,2014,6809.99994277954,0.005791992406944149
CYP,2015,6849.99990463257,0.005769489846230519
CYP,2016,7219.99979019165,0.006030076376675372
CYP,2017,7360.0001335144,0.006095829867308363
CYP,2018,7199.99980926514,0.0059140771708771946
CYP,2019,7190.00005722046,0.005857502570474521
CZE,1990,150200.0,0.014580836858491717
CZE,1991,136900.0,0.013298306623359065
CZE,1992,134140.0,0.013038623758973604
CZE,1993,130980.0,0.012739699270343402
CZE,1994,124710.0,0.012137699736258327
CZE,1995,125180.0,0.012191332038884875
CZE,1996,126740.0,0.012351258165775985
CZE,1997,124790.0,0.012169108065326745
CZE,1998,118920.0,0.011604208209706035
CZE,1999,111950.0,0.010931167313335453
CZE,2000,123170.0,0.012034537373311017
CZE,2001,122720.0,0.011963679353544848
CZE,2002,118529.998779297,0.01152935048750166
CZE,2003,122769.996643066,0.011915111861286588
CZE,2004,123440.002441406,0.011953450418146678
CZE,2005,119989.99786377,0.011593539508812284
CZE,2006,120599.998474121,0.011626636280280857
CZE,2007,123620.002746582,0.011891412718420846
CZE,2008,118309.997558594,0.011355498259098134
CZE,2009,111169.998168945,0.010646687608658922
CZE,2010,112250.0,0.0107264875631513
CZE,2011,109169.998168945,0.010420406189954759
CZE,2012,106069.999694824,0.010113107551809726
CZE,2013,101150.001525879,0.009633169806512906
CZE,2014,97510.0021362305,0.009276076064871392
CZE,2015,99139.9993896484,0.009420553244147065
CZE,2016,101730.003356934,0.009665348217785476
CZE,2017,101830.001831055,0.009673533849393349
CZE,2018,100900.001525879,0.009583883870863103
CZE,2019,96290.0009155273,0.009144764683100269
DEU,1990,955310.0,0.012036130035511062
DEU,1991,932550.0,0.01171716801681768
DEU,1992,892820.0,0.011187310397787411
DEU,1993,887060.0,0.011084835828996536
DEU,1994,875900.0,0.010915622667968004
DEU,1995,874660.0,0.010870616699819298
DEU,1996,904340.0,0.011209100902466115
DEU,1997,872650.0,0.010787142784428026
DEU,1998,865250.0,0.010666904247585065
DEU,1999,833590.0,0.010249032733165964
DEU,2000,830280.0,0.010181029140577943
DEU,2001,847680.0,0.010397279614980964
DEU,2002,833380.004882813,0.010224723677670092
DEU,2003,836789.978027344,0.01026941546327511
DEU,2004,821070.007324219,0.010079296620197414
DEU,2005,802380.004882813,0.009852602303713617
DEU,2006,814409.973144531,0.010003104131851088
DEU,2007,783799.987792969,0.009629812775820335
DEU,2008,789690.002441406,0.009704879546189982
DEU,2009,734809.997558594,0.009032948167606683
DEU,2010,773070.007324219,0.00950592255507149
DEU,2011,746479.98046875,0.009162105817886165
DEU,2012,760130.004882813,0.009312540400420207
DEU,2013,776150.024414063,0.009491406730379022
DEU,2014,736010.009765625,0.008984102511932435
DEU,2015,742309.997558594,0.009044484221426778
DEU,2016,747150.024414063,0.009075683763851691
DEU,2017,732200.012207031,0.008867033673455128
DEU,2018,707700.012207031,0.008544348087658676
DEU,2019,657400.024414063,0.007913061524367193
DJI,1970,139.346,0.0009651403597476087
DJI,1971,161.348,0.0009938085605950484
DJI,1972,190.684,0.0010574322038691846
DJI,1973,179.683,0.000906109683431702
DJI,1974,194.351,0.0008986257362127432
DJI,1975,198.018,0.0008453276414087513
DJI,1976,198.018,0.0007850872358798243
DJI,1977,198.018,0.0007328614825254331
DJI,1978,201.685,0.0006998756994939839
DJI,1979,363.033,0.0011858134724909747
DJI,1980,348.365,0.0010747992262149012
DJI,1981,300.694,0.0008605365024145299
DJI,1982,348.365,0.0009296392029064018
DJI,1983,348.365,0.0008708328187970801
DJI,1984,352.032,0.0008276449669418806
DJI,1985,359.366,0.0007974445630393634
DJI,1986,377.701,0.0007935691861493655
DJI,1987,388.702,0.0007754538885610466
DJI,1988,348.365,0.0006615832571473933
DJI,1989,388.702,0.0007043389739354244
DJI,1990,270.0,0.0004677973501878986
DJI,1991,290.0,0.0004884959210590591
DJI,1992,300.0,0.0004916864024125413
DJI,1993,300.0,0.00047875065229776377
DJI,1994,290.0,0.0004509288356550985
DJI,1995,320.0,0.00048514030409200684
DJI,1996,300.0,0.0004437285623638308
DJI,1997,330.0,0.000476482691405263
DJI,1998,390.0,0.0005500231996965
DJI,1999,390.0,0.0005375254807751945
DJI,2000,370.0,0.0004986301148331678
DJI,2001,380.0,0.0005001647911364481
DJI,2002,400.000005960464,0.0005144918273752146
DJI,2003,409.999996423721,0.0005156047092866206
DJI,2004,400.000005960464,0.0004920658152293679
DJI,2005,430.000007152557,0.0005176880858935501
DJI,2006,430.000007152557,0.0005068766744936561
DJI,2007,469.999998807907,0.0005426943397764318
DJI,2008,469.999998807907,0.0005318151017021783
DJI,2009,469.999998807907,0.000521363477321251
DJI,2010,519.999980926514,0.0005657099071327471
DJI,2011,479.999989271164,0.0005124859619107228
DJI,2012,500.0,0.0005240963792277545
DJI,2013,560.000002384186,0.0005764667758359396
DJI,2014,400.000005960464,0.00040451152297621776
DJI,2015,460.00000834465,0.0004571387767410279
DJI,2016,419.999986886978,0.00041054176156728623
DJI,2017,419.999986886978,0.0004039169043720717
DJI,2018,400.000005960464,0.0003785737894823723
DJI,2019,419.999986886978,0.0003912885625482966
DMA,1970,25.669,0.00037258146454749984
DMA,1971,25.669,0.0003703864029562806
DMA,1972,25.669,0.00036821705426356586
DMA,1973,25.669,0.00036607296929972805
DMA,1974,29.336,0.00041594709633876943
DMA,1975,29.336,0.0004135529663854292
DMA,1976,29.336,0.0004111862392213588
DMA,1977,25.669,0.0003577406411709041
DMA,1978,25.669,0.00035571649108803326
DMA,1979,33.003,0.0004547765803083105
DMA,1980,36.67,0.0005024801995121818
DMA,1981,36.67,0.000504899605250295
DMA,1982,40.337,0.0005580766644622336
DMA,1983,40.337,0.0005607898911286007
DMA,1984,44.004,0.0006147595949661354
DMA,1985,47.671,0.0006692592254613608
DMA,1986,47.671,0.0006725611528249233
DMA,1987,47.671,0.0006758958232017251
DMA,1988,55.005,0.0007837658377552708
DMA,1989,58.672,0.000840203520801023
DMA,1990,60.0,0.0008635454296858134
DMA,1991,60.0,0.0008649583738782571
DMA,1992,80.0,0.0011551679325381928
DMA,1993,80.0,0.0011570642387602056
DMA,1994,80.0,0.0011589667811146363
DMA,1995,100.0,0.0014510944880175873
DMA,1996,80.0,0.0011627906976744186
DMA,1997,100.0,0.0014558901676457528
DMA,1998,110.0,0.0016041299053563356
DMA,1999,110.0,0.001606789415639904
DMA,2000,130.0,0.001902086442513095
DMA,2001,150.0,0.0021934025376205094
DMA,2002,119.999997317791,0.001753673175489947
DMA,2003,140.000000596046,0.002044729936394966
DMA,2004,159.999996423721,0.0023354390687395777
DMA,2005,159.999996423721,0.002334045651362441
DMA,2006,170.000001788139,0.002478444845682389
DMA,2007,180.000007152557,0.002622671936574426
DMA,2008,180.000007152557,0.002621109940305054
DMA,2009,500.0,0.007276526942796311
DMA,2010,180.000007152557,0.002617991522835532
DMA,2011,180.000007152557,0.0026084916130122717
DMA,2012,250.0,0.003609805965709731
DMA,2013,170.000001788139,0.0024458250024909866
DMA,2014,180.000007152557,0.002580401096850434
DMA,2015,180.000007152557,0.002571171556452312
DMA,2016,180.000007152557,0.0025566512295014387
DMA,2017,170.000001788139,0.0024010553596941764
DMA,2018,170.000001788139,0.002387647181426619
DMA,2019,170.000001788139,0.0023743879217421166
DNK,1970,62100.645,0.012614485422701735
DNK,1971,57062.187,0.011543558604346218
DNK,1972,59643.755,0.012016595194857253
DNK,1973,59266.054,0.011891998455682961
DNK,1974,55078.34,0.011007006366550035
DNK,1975,55778.737,0.011102063372561977
DNK,1976,60135.133,0.011921118430176835
DNK,1977,61847.622,0.012211595981118826
DNK,1978,61117.889,0.012019472256931701
DNK,1979,62999.06,0.012340297759373963
DNK,1980,60369.821,0.011778576350843019
DNK,1981,51789.041,0.01010061601246235
DNK,1982,53695.881,0.010468587908434433
DNK,1983,50175.561,0.009778597488252806
DNK,1984,50861.29,0.00990852400556671
DNK,1985,60072.794,0.011698676973694781
DNK,1986,58903.021,0.011466579089077047
DNK,1987,58341.97,0.011353109741186055
DNK,1988,55107.676,0.010719717689357764
DNK,1989,48785.768,0.009486411602590304
DNK,1990,52090.0,0.010125134533667481
DNK,1991,62800.0,0.01216058274132144
DNK,1992,57030.0,0.011001519455867895
DNK,1993,59360.0,0.011407854115377607
DNK,1994,63200.0,0.012100242544766781
DNK,1995,60000.0,0.011444617872792691
DNK,1996,73340.0,0.013937024791447265
DNK,1997,63650.0,0.012050712427137681
DNK,1998,59710.0,0.011262959335303186
DNK,1999,56730.0,0.010661425998521571
DNK,2000,52600.0,0.00984897919824441
DNK,2001,54250.0,0.010118107880627737
DNK,2002,53840.0001525879,0.010002426694341763
DNK,2003,59229.9995422363,0.010960981338209492
DNK,2004,53729.9995422363,0.00990463558374035
DNK,2005,50200.0007629395,0.009218194431722102
DNK,2006,58130.0010681152,0.010633333061652293
DNK,2007,53409.9998474121,0.009732513828226125
DNK,2008,50130.0010681152,0.009099968822326679
DNK,2009,47930.0003051758,0.008667536573853163
DNK,2010,48119.9989318848,0.00866894396368642
DNK,2011,43099.9984741211,0.007729224502690039
DNK,2012,38220.0012207031,0.006823016913173543
DNK,2013,39959.9990844727,0.007101453161449852
DNK,2014,35819.9996948242,0.006337123676634338
DNK,2015,33700.0007629395,0.005935401828973689
DNK,2016,35319.9996948242,0.006188494987586075
DNK,2017,33130.0010681152,0.005774861810875844
DNK,2018,33130.0010681152,0.00574524994925264
DNK,2019,29700.0007629395,0.0051241600799540625
DOM,1970,3109.616,0.0006947510328157358
DOM,1971,3523.987,0.0007654411764865595
DOM,1972,4675.425,0.0009880740685136542
DOM,1973,5966.209,0.0012276529868814666
DOM,1974,6417.25,0.0012865782893790596
DOM,1975,6340.243,0.0012393367613168953
DOM,1976,6332.909,0.001207688070036769
DOM,1977,5614.177,0.0010451161135981942
DOM,1978,5449.162,0.0009907901979670512
DOM,1979,6809.619,0.001209995097379937
DOM,1980,6457.587,0.0011219269258834568
DOM,1981,6167.894,0.0010466261642982893
DOM,1982,6340.243,0.0010513730604900392
DOM,1983,7913.386,0.0012830240574164902
DOM,1984,7444.01,0.0011806365836724462
DOM,1985,7293.663,0.001132134101535421
DOM,1986,8181.077,0.001243377228194308
DOM,1987,9754.22,0.001452159870114271
DOM,1988,9834.894,0.0014348370100959926
DOM,1989,10366.609,0.0014827056819333188
DOM,1990,7860.0,0.0011025383068939223
DOM,1991,8230.0,0.0011320210701169862
DOM,1992,9620.0,0.0012980071380677778
DOM,1993,9520.0,0.0012605030723372129
DOM,1994,11140.0,0.0014479343851246552
DOM,1995,11840.0,0.0015111876064747498
DOM,1996,12730.0,0.0015960228664816418
DOM,1997,14500.0,0.0017863181800537025
DOM,1998,16620.0,0.002012488179356434
DOM,1999,17790.0,0.0021179548965611183
DOM,2000,18670.0,0.0021859801978528688
DOM,2001,18980.0,0.002190601387483984
DOM,2002,20879.9991607666,0.0023760255868796637
DOM,2003,18729.9995422363,0.0021018303904568394
DOM,2004,17280.0006866455,0.0019126096251948833
DOM,2005,18690.0005340576,0.00204077783377473
DOM,2006,20370.0008392334,0.0021946247489442474
DOM,2007,20629.9991607666,0.0021934520086361194
DOM,2008,20579.9999237061,0.0021597768410786975
DOM,2009,19659.9998474121,0.0020368289601577915
DOM,2010,20680.0003051758,0.0021154376623775655
DOM,2011,20909.9998474121,0.0021117435572341786
DOM,2012,21680.0003051758,0.00216199276067263
